Total Hours,Total Available Hours,Work Hours,Leave Hours,Training Hours,NC Hours,Utilization%,Is promoted_No,Is promoted_Yes,ProfitCenter_Other,ProfitCenter_PC - 1,ProfitCenter_PC - 2,ProfitCenter_PC - 3
0.08829174664107485,0.08637236084452975,0.02544529262086514,0.27651040487578926,0.0,0.6484114162910608,0.48835934193058694,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.847168905950096,0.7631467345207803,0.8052331537859769,0.14829659318637273,0.6925234934485752,0.900647298724973,1.0,0.0,0.0,0.0,1.0,0.0
0.5969289827255279,0.5215930902111324,0.43129983036471586,0.7095604830439699,0.13627254509018036,0.665291805030263,0.8738718232659739,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.8583545377438507,0.0,0.0,0.5669572415558164,0.877481140433044,1.0,0.0,0.0,0.0,0.0,1.0
0.7063339731285988,0.6180422264875239,0.48367260390161154,0.7396854729993787,0.04809619238476953,0.7491380623470628,0.8488216635510749,1.0,0.0,0.0,0.0,1.0,0.0
0.19385796545105566,0.1804222648752399,0.12044105173876166,0.48976732621433566,0.03206412825651302,0.6119232160700577,0.677392212846072,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8608445297504799,0.7143765903307888,0.7947581762686986,0.11222444889779558,0.6587387521559345,0.8658901479738229,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8505278310940498,0.6381467345207803,0.7994486064468291,0.2004008016032064,0.7466001523498623,0.8330401413092232,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8737619961612284,0.7319423240033928,0.7685401795944521,0.3132665330661322,0.6459329236858493,0.8666585147400488,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.8688819577735124,0.601145038167939,0.7750932595179638,0.2985971943887775,0.7894376742343225,0.7865423474714984,1.0,0.0,0.0,0.0,0.0,1.0
0.7312859884836852,0.5550623800383877,0.48346055979643765,0.8302198363650083,0.01002004008016032,0.7234101524354657,0.8830467350158795,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8913747600767754,0.605226887192536,0.7616270288003407,0.11523046092184368,0.8533311850161426,0.7987777997271418,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.899412188099808,0.7621925360474979,0.7368333325980819,0.2855711422845691,0.6850287956674193,0.8702594866932701,0.0,1.0,0.0,1.0,0.0,0.0
0.7312859884836852,0.6621880998080614,0.553011026293469,0.7130932149086325,0.0,0.5946971996825499,0.8719258380359919,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8122000959692898,0.799618320610687,0.821696728315461,0.3957915831663326,0.5551511067232099,0.9403342014575569,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8844769673704415,0.6441899915182357,0.7707626710626553,0.10220440881763526,0.8289173731116569,0.8068266824748836,0.0,1.0,0.0,0.0,0.0,1.0
0.22072936660268713,0.19889635316698656,0.14249363867684478,0.564873828891686,0.012024048096192383,0.41335630972211757,0.6968092364065213,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.7504798464491362,0.5330788804071247,0.8699362531317089,0.1442885771543086,0.7651592717895979,0.8365732634733369,1.0,0.0,0.0,0.0,0.0,1.0
0.9577735124760076,0.4644553742802303,0.2859096692111959,0.96784394635017,0.10080160320641281,0.7258557220347117,0.7421756812595665,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8787188099808061,0.7880619168787107,0.7750932595179638,0.1342685370741483,0.6281259736126724,0.8946411428138615,1.0,0.0,0.0,0.0,0.0,1.0
0.2802303262955854,0.26487523992322454,0.10453774385072095,0.5253270539630223,0.0,0.7601199394735406,0.5489580273324064,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8874760076775432,0.703774385072095,0.7616270288003407,0.18036072144288576,0.7165840254888011,0.858977936753052,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8410508637236084,0.7795801526717557,0.807926242584915,0.19839679358717432,0.33836872165326826,0.9107538108721814,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.9472168905950096,0.8583545377438507,0.6723077022847918,0.04809619238476953,0.5588706871117566,0.8986749261715659,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8753598848368522,0.7837150127226463,0.7792797681055331,0.12625250501002003,0.42527341777900046,0.8967412751936814,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8033829174664108,0.6547921967769296,0.8231579384449611,0.5110220440881763,0.7307224471311503,0.8437564295791492,1.0,0.0,0.0,0.0,1.0,0.0
0.7024952015355086,0.6133637236084453,0.4168787107718405,0.7382674826894995,0.0781563126252505,0.7575173608956627,0.7967386381832511,1.0,0.0,0.0,0.0,0.0,1.0
0.7408829174664108,0.7212092130518234,0.08672603901611535,0.5530208097515785,0.008016032064128256,0.9306347528138954,0.40155803471840507,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.9071497120921305,0.5178117048346056,0.730927483720302,0.22044088176352702,0.8553932099753998,0.728985944328835,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5964491362763915,0.5093299406276506,0.934671245071097,0.008016032064128256,0.6381695375608145,0.8733317803705448,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8735604606525912,0.5305343511450381,0.765131068864965,0.36472945891783565,0.8219499613597354,0.7736045070448996,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8504078694817658,0.2955894826123834,0.7947581762686986,0.2865731462925851,0.23004504469796241,0.6465605968784506,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8741602687140115,0.5695504664970313,0.7452028632887879,0.6112224448897795,0.8409140037297617,0.8143842788021475,1.0,0.0,0.0,0.0,1.0,0.0
0.5374280230326295,0.13435700575815737,0.0,0.934671245071097,0.0,0.6484114162910608,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.852447216890595,0.5180237489397794,0.7761530157473222,0.5571142284569138,0.7318176458071876,0.7926124157474844,0.0,1.0,0.0,0.0,1.0,0.0
0.15547024952015354,0.14491362763915547,0.058948261238337574,0.4673356225355485,0.01603206412825651,0.6844877431571583,0.555636983178201,1.0,0.0,1.0,0.0,0.0,0.0
0.2514395393474088,0.12284069097888675,0.10517387616624257,0.7910633697117593,0.0,0.3349418217941311,0.7482947322454638,1.0,0.0,0.0,0.0,0.0,1.0
0.255278310940499,0.23416506717850288,0.2035623409669211,0.564873828891686,0.0,0.43901762498583574,0.7528640642792798,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.869721689059501,0.5587362171331637,0.765131068864965,0.4288577154308617,0.8367001718314154,0.8268561712562555,1.0,0.0,0.0,0.0,1.0,0.0
0.19385796545105566,0.17802303262955854,0.012298558100084818,0.5087990342606824,0.04008016032064128,0.7719063746231867,0.27339945030796015,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.6600287907869482,0.3148854961832061,0.9117419042835178,0.06813627254509018,0.8458169614753096,0.6447540456136799,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.894193857965451,0.4404156064461408,0.7543119252214647,0.16432865731462926,0.6826661390559873,0.7260726949833443,1.0,0.0,0.0,1.0,0.0,0.0
0.21305182341650672,0.17874280230326295,0.1484308736217133,0.5590868181273285,0.23647294589178355,0.540821266614482,0.7392046814395518,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9006717850287908,0.5964800678541137,0.7410876636455754,0.21643286573146292,0.811930335356467,0.8154736466832824,1.0,0.0,0.0,0.0,0.0,1.0
0.16506717850287908,0.14863243761996162,0.032230703986429174,0.5253270539630223,0.018036072144288574,0.7269967259634998,0.43202503358084454,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8806381957773513,0.6766327396098388,0.7813219274586104,0.0060120240480961915,0.7872601765062,0.8413118371494868,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.9961612284069098,0.8227311280746396,0.35654660745431627,0.0,0.7482981315162487,0.8760254045148569,1.0,0.0,0.0,1.0,0.0,0.0
0.9424184261036468,0.927063339731286,0.734520780322307,0.5253270539630223,0.0,0.6731116876105364,0.8582094021692963,1.0,0.0,0.0,1.0,0.0,0.0
0.1381957773512476,0.1381957773512476,0.05937234944868532,0.0,0.0,0.6852085976292888,0.5679135371164717,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.647274472168906,0.15097540288379982,0.9152845818141403,0.1208817635270541,0.901544505085044,0.6133242933010729,1.0,0.0,0.0,1.0,0.0,0.0
0.16314779270633398,0.13483685220729366,0.058948261238337574,0.5992972481657993,0.008016032064128256,0.683762466237296,0.5718885400141275,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8868761996161229,0.8377862595419847,0.7616270288003407,0.1903807615230461,0.4588775683344816,0.9226299617892532,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.9295825335892514,0.49681933842239184,0.7113392449336946,0.038076152304609215,0.8658605283739936,0.7538483762389915,1.0,0.0,0.0,1.0,0.0,0.0
0.4644913627639155,0.37488003838771594,0.27078032230703986,0.7324301321230597,0.1503006012024048,0.6938669143500582,0.6990952482397494,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.9107485604606526,0.6904156064461408,0.7353826501530841,0.11222444889779558,0.7898090844271554,0.8502331468604809,0.0,1.0,0.0,0.0,1.0,0.0
0.41458733205374276,0.38087811900191937,0.2527565733672604,0.5757059145903249,0.1783567134268537,0.7301095905635149,0.6757919439858046,1.0,0.0,1.0,0.0,0.0,0.0
0.04030710172744722,0.03838771593090211,0.0016963528413910093,0.27651040487578926,0.0,0.0,0.22865252596366317,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8199376199616123,0.7221162001696353,0.8322633774833585,0.026052104208416832,0.3599227336421718,0.8896507641861428,1.0,0.0,0.0,1.0,0.0,0.0
0.42418426103646834,0.39419385796545103,0.3782866836301951,0.5856790762180746,0.08416833667334668,0.5371072512113267,0.7832328900647342,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8985124760076775,0.8570822731128075,0.7491877442421842,0.156312625250501,0.7304776856210674,0.9157794333676791,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8979606525911707,0.0,0.7616270288003407,0.0052104208416833666,0.9732057212866344,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8656429942418425,0.7733925143953935,0.6119592875318066,0.7382674826894995,0.13026052104208416,0.6464327965961093,0.8609641847945466,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.9347408829174664,0.36333757421543683,0.6902359623974466,0.1282565130260521,0.2597553778884188,0.6423612800347842,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8878358925143953,0.7972858354537744,0.7567978393091745,0.23847695390781562,0.6733105434473994,0.8950919326172463,0.0,1.0,0.0,0.0,0.0,1.0
0.21880998080614203,0.20153550863723607,0.11089906700593723,0.539934192167721,0.0,0.6901351340938873,0.6270136029227545,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8433301343570058,0.7409881255301103,0.7853094391364716,0.565130260521042,0.6731116876105364,0.8785900956631184,1.0,0.0,0.0,0.0,0.0,1.0
0.2763915547024952,0.23464491362763915,0.17048346055979643,0.6499640844531923,0.0,0.5383582657122399,0.7329694068903327,1.0,0.0,0.0,0.0,0.0,1.0
0.5738963531669865,0.5547024952015355,0.49872773536895676,0.5530208097515785,0.0,0.6822984256424487,0.8960171661090437,1.0,0.0,1.0,0.0,0.0,0.0
0.7696737044145873,0.6571497120921305,0.5688083121289228,0.7555610204245906,0.2605210420841683,0.578135935174896,0.8839771356397677,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8565259117082533,0.7461832061068702,0.800104621704106,0.08817635270541081,0.6119232160700577,0.8926425414155468,1.0,0.0,0.0,0.0,0.0,1.0
0.9424184261036468,0.8090211132437619,0.7083333333333334,0.7833314760835961,0.20841683366733466,0.6155407930143066,0.8863692120915371,1.0,0.0,0.0,0.0,0.0,1.0
0.8272552783109405,0.7177303262955854,0.5072094995759118,0.7592355970560684,0.1623246492985972,0.7594506789962987,0.8128324980982921,1.0,0.0,0.0,1.0,0.0,0.0
0.8656429942418425,0.7612763915547025,0.649067005937235,0.7648427633355597,0.0,0.6269554713066532,0.8789340086815212,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8983925143953935,0.7531806615776081,0.7567978393091745,0.06212424849699398,0.7133717136865436,0.8782811409823925,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8632437619961612,0.5884223918575063,0.7833314760835961,0.26452905811623245,0.8047017819517578,0.794011193556636,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.9013915547024952,0.7162849872773537,0.7543119252214647,0.044088176352705406,0.7243170482472528,0.8647220634360606,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.7121737044145874,0.6286047497879559,0.8863486327537369,0.22308617234468936,0.6808160266936949,0.8921584348426316,1.0,0.0,0.0,0.0,1.0,0.0
0.472168905950096,0.40978886756238003,0.1475826972010178,0.6943455621337243,0.04809619238476953,0.8232984904360493,0.5292203687240647,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8405710172744721,0.7256149279050043,0.7891744740843544,0.5470941883767535,0.6251776969463274,0.8904887213569281,1.0,0.0,0.0,0.0,1.0,0.0
0.33397312859884837,0.30902111324376197,0.10687022900763359,0.5856790762180746,0.0,0.7892142667338696,0.5207075455975879,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8406909788867563,0.7338846480067854,0.8125541695043458,0.11222444889779558,0.4693669855005697,0.8897291620755793,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8706813819577734,0.7642069550466497,0.7782461252633371,0.22044088176352702,0.765797067841376,0.899513976652233,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8674424184261036,0.765479219677693,0.79199729094449,0.0501002004008016,0.6791258026612246,0.8842256880220957,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8947936660268714,0.7369592875318066,0.7567978393091745,0.1222444889779559,0.6587387521559345,0.8603421289791381,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8782389635316699,0.12128922815945717,0.7639738624714256,0.30260521042084165,0.3349418217941311,0.43841997557064455,1.0,0.0,0.0,1.0,0.0,0.0
0.4779270633397313,0.42514395393474086,0.26632739609838846,0.6673960424586965,0.08016032064128256,0.7591626891653513,0.6603867796226582,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.7562380038387716,0.6153519932145887,0.8661224670739291,0.16833667334669336,0.7821496855738167,0.8676333322793399,1.0,0.0,0.0,0.0,0.0,1.0
0.5009596928982726,0.41986564299424184,0.3413910093299406,0.7165294777756879,0.16833667334669336,0.6368245882749576,0.7329985789312627,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.9126679462571977,0.6942324003392706,0.7353826501530841,0.08016032064128256,0.7610695009412248,0.8281325479991877,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8758397312859885,0.748303647158609,0.7823307128888184,0.07014028056112225,0.7103604955747396,0.8813552389598808,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8929942418426103,0.7022900763358778,0.7567978393091745,0.15230460921843686,0.7411311028421192,0.8421104774911348,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8929942418426103,0.6666666666666666,0.7639738624714256,0.05611222444889779,0.7918676896032332,0.8359375310532308,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8523272552783109,0.7633587786259541,0.803546759256605,0.09418837675350701,0.0,0.8953990635466685,1.0,0.0,0.0,0.0,0.0,1.0
0.12667946257197696,0.12284069097888675,0.0916030534351145,0.27651040487578926,0.03206412825651302,0.5195107557768376,0.7080656334711765,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8523272552783109,0.803011026293469,0.7983475906001798,0.1903807615230461,0.4059651676782335,0.9179523937760339,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.869721689059501,0.7616624257845632,0.7792797681055331,0.22044088176352702,0.6665649760650777,0.8890801630741738,1.0,0.0,0.0,0.0,1.0,0.0
0.5854126679462571,0.48884357005758156,0.43670483460559795,0.7263087888850158,0.3306613226452906,0.5895649848767417,0.8943664697475452,1.0,0.0,0.0,0.0,1.0,0.0
0.19193857965451055,0.1871401151631478,0.15267175572519084,0.35654660745431627,0.01603206412825651,0.5005550850222339,0.7339781969083151,1.0,0.0,0.0,0.0,1.0,0.0
0.07869481765834932,0.0710172744721689,0.032230703986429174,0.4050804213460244,0.03206412825651302,0.6007224407759869,0.5805087262745795,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8459692898272553,0.44720101781170485,0.8026950111080765,0.21643286573146292,0.8926995530873463,0.7101716624345339,0.0,1.0,0.0,0.0,0.0,1.0
0.11516314779270632,0.11516314779270632,0.09266327396098388,0.0,0.0,0.46711511232668435,0.7299348205480335,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8967730326295585,0.7368002544529262,0.7567978393091745,0.08917835671342685,0.6798799983109621,0.863787710887263,1.0,0.0,0.0,1.0,0.0,0.0
0.7063339731285988,0.6113243761996161,0.4389312977099237,0.7517759137900308,0.01603206412825651,0.7603104629106526,0.8190275116802045,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.9141074856046065,0.7287955894826124,0.7263087888850158,0.15230460921843686,0.7687583249927343,0.8628334731978025,1.0,0.0,0.0,0.0,0.0,1.0
0.06525911708253358,0.05950095969289827,0.05216284987277354,0.4050804213460244,0.0,0.3805347504706124,0.7554076389355784,1.0,0.0,0.0,0.0,0.0,1.0
0.3550863723608445,0.33397312859884837,0.2553011026293469,0.5530208097515785,0.03206412825651302,0.6381695375608145,0.7151265505065478,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8800383877159309,0.46649703138252757,0.7823307128888184,0.0,0.8764065601540523,0.7283815797599892,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.9291026871401151,0.1851145038167939,0.7130932149086325,0.03006012024048096,0.946530611142894,0.5415041142806671,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.902951055662188,0.8025869380831213,0.7543119252214647,0.018036072144288574,0.5588706871117566,0.8940909161286145,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8692418426103646,0.7343087362171331,0.7891744740843544,0.06813627254509018,0.6007224407759869,0.870717988242056,0.0,1.0,0.0,1.0,0.0,0.0
0.18426103646833014,0.1564299424184261,0.13189143341815096,0.5087990342606824,0.24048096192384769,0.5708021257059187,0.7437125622208768,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8704414587332053,0.7275233248515691,0.7772039221345229,0.24048096192384769,0.5745258907909186,0.8655165655497068,0.0,1.0,0.0,0.0,1.0,0.0
0.3838771593090211,0.32437619961612285,0.22391857506361323,0.6943455621337243,0.0,0.6596343607358759,0.6865353313676578,1.0,0.0,1.0,0.0,0.0,0.0
0.04222648752399232,0.04222648752399232,0.0016963528413910093,0.0,0.0,0.6269554713066532,0.22009943585854286,1.0,0.0,0.0,0.0,1.0,0.0
0.30902111324376197,0.2744721689059501,0.10517387616624257,0.6262985933572783,0.0,0.7669724939474196,0.5425131412764194,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8422504798464491,0.4179389312977099,0.8156760736868617,0.022044088176352703,0.8698462724165685,0.676896458032789,0.0,1.0,0.0,0.0,0.0,1.0
0.8656429942418425,0.7352447216890595,0.5318066157760815,0.7891744740843544,0.06212424849699398,0.7592587637477546,0.8351514818363984,1.0,0.0,0.0,0.0,1.0,0.0
0.3800383877159309,0.345489443378119,0.20525869380831213,0.6262985933572783,0.0,0.7339780671569559,0.6465366488149928,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8406909788867563,0.8411789652247668,0.800104621704106,0.35270541082164325,0.6938669143500582,0.9329419726933247,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8627639155470249,0.6730279898218829,0.7929243324003463,0.11222444889779558,0.7349257256754471,0.849537012800017,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.9075095969289827,0.11513994910941476,0.7482032909151757,0.018036072144288574,0.9571498655490366,0.418534282762367,1.0,0.0,0.0,0.0,0.0,1.0
0.08829174664107485,0.08829174664107485,0.07803223070398643,0.0,0.0,0.0,0.7578582832551991,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9109884836852207,0.3555979643765903,0.7198744004962151,0.2685370741482966,0.833873262175506,0.676281841736878,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8560460652591171,0.7150127226463104,0.7891744740843544,0.2885771543086172,0.6423733499672525,0.8710161748406742,1.0,0.0,0.0,0.0,1.0,0.0
0.5834932821497121,0.5334692898272553,0.15818490245971162,0.6698758332085607,0.018036072144288574,0.8653918666417123,0.5236807388528303,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.982725527831094,0.8425572519083969,0.5253270539630223,0.03206412825651302,0.6046935544052497,0.8766133396785176,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8885556621880998,0.37680237489397794,0.7718593691453427,0.018036072144288574,0.828008191502547,0.6471311072296853,1.0,0.0,0.0,0.0,0.0,1.0
0.9275431861804222,0.8370921305182342,0.3467981340118745,0.7990093553602398,0.35270541082164325,0.34169907616841916,0.6437786093024961,1.0,0.0,0.0,0.0,1.0,0.0
0.15547024952015354,0.14587332053742802,0.006785411365564037,0.4673356225355485,0.0,0.7516226322636215,0.23339232015516467,1.0,0.0,0.0,0.0,1.0,0.0
0.8944337811900192,0.7595969289827255,0.5731552162849872,0.7931550296391854,0.06813627254509018,0.8257315369079358,0.8256527320572835,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.9406190019193857,0.655852417302799,0.6698758332085607,0.17434869739478956,0.80944402358711,0.8196503065691497,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.9424184261036468,0.6106870229007634,0.6815908262218137,0.06412825651302605,0.8186260650001753,0.8069922009362525,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.699736084452975,0.6049618320610687,0.8948477475603601,0.11022044088176351,0.715893083912759,0.8550385837991873,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8432101727447217,0.7127862595419847,0.803546759256605,0.24649298597194386,0.5772437062821184,0.8825418578877646,1.0,0.0,0.0,0.0,1.0,0.0
0.8119001919385797,0.7130518234165067,0.6151399491094147,0.7410876636455754,0.20841683366733466,0.5745258907909186,0.882224550895543,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8823176583493282,0.43363019508057676,0.7707626710626553,0.13827655310621242,0.9133649834910014,0.6942887831196061,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8763195777351247,0.7134223918575063,0.7750932595179638,0.17434869739478956,0.726237281592858,0.8628819213077016,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8985124760076775,0.6128074639525021,0.7438460274113377,0.22044088176352702,0.8366502795465894,0.7995579166608784,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8578454894433781,0.7018659881255301,0.7956651734095211,0.14629258517034066,0.7413547921560488,0.845925803126292,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8932341650671785,0.8418150975402884,0.7592355970560684,0.11623246492985971,0.641855975981144,0.9225269786312473,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.883757197696737,0.17493638676844783,0.7616270288003407,0.24248496993987975,0.5669572415558164,0.5131646102956096,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.82989443378119,0.6719677692960135,0.8056512448965912,0.4288577154308617,0.6987730028742545,0.8597691067465209,0.0,1.0,0.0,1.0,0.0,0.0
0.3570057581573896,0.3378119001919386,0.09754028837998303,0.4400190728998986,0.19238476953907813,0.8129104012152741,0.48445124069412593,1.0,0.0,0.0,0.0,1.0,0.0
0.22264875239923224,0.18618042226487524,0.1458863443596268,0.6191565176424488,0.06412825651302605,0.5306455464088224,0.7222352622865597,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8618042226487523,0.6823579304495335,0.7853094391364716,0.2565130260521042,0.7491380623470628,0.848552563431752,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8894913627639155,0.6647582697201018,0.7491877442421842,0.30701402805611216,0.7986654288130735,0.859337084305955,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8928742802303262,0.6368744698897371,0.7639738624714256,0.058116232464929855,0.8394123188050941,0.820469255055054,0.0,1.0,0.0,0.0,0.0,1.0
0.3378119001919386,0.3128598848368522,0.2765055131467345,0.5856790762180746,0.0,0.4934950910019897,0.7578582832551991,1.0,0.0,1.0,0.0,0.0,0.0
0.8387715930902111,0.7544385796545106,0.6685750636132315,0.7324301321230597,0.06212424849699398,0.4487018481288221,0.892356648492094,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8909548944337812,0.026293469041560644,0.7662777310901249,0.058116232464929855,0.7444427974618577,0.2548473161252584,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.9500959692898272,0.7512722646310432,0.6723077022847918,0.0,0.7323011629112315,0.8420502547744395,0.0,1.0,0.0,1.0,0.0,0.0
0.3666026871401151,0.32977447216890593,0.06743002544529263,0.6191565176424488,0.07014028056112225,0.8264409122064049,0.42198882676618393,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8651631477927063,0.7985581000848176,0.7813219274586104,0.26452905811623245,0.6392345877115551,0.9064195405819375,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8953934740882917,0.7926208651399491,0.7592355970560684,0.08016032064128256,0.3349418217941311,0.8908508314741627,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8582053742802302,0.72264631043257,0.7974597893269879,0.10821643286573146,0.6746932465446717,0.8752669921430921,0.0,1.0,0.0,1.0,0.0,0.0
0.4568138195777351,0.40475047984644913,0.30364715860899066,0.6770348423924566,0.004008016032064128,0.7174078599526299,0.7097725117780553,1.0,0.0,0.0,0.0,0.0,1.0
0.32821497120921306,0.29174664107485604,0.2154368108566582,0.6330570123301055,0.0,0.6961817809538672,0.7052970298391014,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8771593090211132,0.22391857506361323,0.7772039221345229,0.1282565130260521,0.9278068303347451,0.6048147586674398,0.0,1.0,0.0,0.0,0.0,1.0
0.20729366602687138,0.19961612284069097,0.05937234944868532,0.4400190728998986,0.0,0.7516226322636215,0.49023225651700614,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9337811900191938,0.7285835453774385,0.6983251920389137,0.08016032064128256,0.8061316151467017,0.8626244632551301,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.85436660268714,0.8067217981340119,0.7833314760835961,0.4128256513026052,0.0,0.9229549209974284,1.0,0.0,0.0,0.0,0.0,1.0
0.10748560460652591,0.09788867562380038,0.04580152671755725,0.4673356225355485,0.0,0.6221540086657615,0.5876319990819688,1.0,0.0,0.0,1.0,0.0,0.0
0.019193857965451054,0.019193857965451054,0.008481764206955046,0.0,0.0,0.5195107557768376,0.5743491774985175,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.9337811900191938,0.5544953350296862,0.7021828215445451,0.04809619238476953,0.8649606217799779,0.767571613156645,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.9334213051823416,0.6145038167938931,0.6859876160753072,0.18236472945891782,0.8063252593622188,0.8160260285829657,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8502879078694817,0.6378286683630195,0.7929243324003463,0.32064128256513025,0.7463861798622351,0.8201998387194218,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.871641074856046,0.11535199321458864,0.7639738624714256,0.4128256513026052,0.4564145674322394,0.4507353239330256,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8693378119001919,0.016963528413910092,0.7772039221345229,0.25891783567134263,0.3349418217941311,0.17004438557119278,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8622840690978887,0.7107718405428329,0.7891744740843544,0.1843687374749499,0.6614054765157195,0.8654050907049007,0.0,1.0,0.0,0.0,1.0,0.0
